Machine Type,Power Rating (kW),Utilization Rate (%),Production Volume,Batch Size,Shift Timing,Ambient Temperature (°C),Production Time (min),Energy Consumption (kWh)
Molding,17.00054748038433,98.3090704124812,2192,208,Night,24.9053597438416,404.7441529133219,110.77191291322113
Molding,18.509597690064776,68.98728472145208,2352,218,Night,28.598576609256384,540.6118874227963,110.89765074975512
Molding,51.05034299703683,92.23073632406664,1324,490,Evening,24.140672736728366,742.3739131938154,583.7960247342561
Molding,56.60112655340785,69.90597166651338,3304,184,Day,32.6221269569649,458.16849537104224,297.53301295577955
Assembly,17.97902740442627,43.29410970801628,785,110,Evening,27.83686690696325,119.46610551425034,20.472006420690086
Packaging,10.445503058886922,98.22357777213439,3240,320,Evening,23.530678844207667,262.64335669545596,43.005890495347145
Molding,27.885739447237338,91.97345073143333,2125,155,Day,22.01936242012013,319.6221818982999,138.30642502074426
Packaging,11.219975585915254,62.98915749063711,2802,314,Evening,25.791400309225523,261.65590526862064,27.752048753702304
Molding,51.74279597174582,47.01405242651201,2479,365,Day,24.344525774771256,894.2976505316175,356.7850357734217
Molding,35.592588346860076,45.586873138539566,529,361,Evening,28.44030728128719,759.3955394635607,200.6108725260989
Molding,42.80931738062495,86.42142990163794,2907,448,Evening,26.3894607802362,1069.980175377038,653.1250956684339
Assembly,26.459395045461687,34.838302801588156,1294,390,Day,25.509510199317948,404.93516866269863,60.87182011753268
Assembly,23.820301880499276,74.66422669894843,4573,154,Night,36.84527829722493,222.07503368554183,67.18229938431793
Assembly,18.888016523043394,74.80944464792847,305,137,Day,29.106510256045908,153.2720734050188,26.851973625015916
Packaging,40.82130188152583,42.77181834080662,3797,56,Night,27.82813282100475,64.05239900215695,14.916357926437186
Assembly,37.82190337662117,79.3438657904264,3193,73,Evening,21.831609937696562,78.62715254618705,41.848511940686514
Assembly,24.429159379843448,79.37844024368367,1260,106,Day,15.996320849180671,106.05913303486913,38.83266971776152
Packaging,22.844645371967317,54.50216072089685,3474,264,Day,39.73428423447091,265.66829552793354,59.388535829680386
Molding,12.059658175136592,63.836313890189416,2946,369,Evening,23.832968239690878,837.6573128889319,113.98156646689723
Molding,15.050502242182677,88.29344858042957,3184,74,Day,18.60722201556234,142.94421602493549,26.11630379173842
Packaging,34.93022099570539,66.62072914270718,4709,467,Night,24.322774567640145,395.0762617958575,162.16389023376243
Assembly,30.584292409418467,73.27099706894832,1490,103,Night,27.703223355170735,146.70877318399747,52.30746110299185
Molding,32.87055381528108,58.89387553403945,4992,135,Day,27.425036859705607,254.1149269887517,86.90246770823889
Molding,51.720107558479604,40.47193624154315,3003,339,Evening,18.15605699180754,787.9661017979588,274.75187849901926
Assembly,30.155928176113864,99.86466421438637,3917,461,Evening,8.551728511114945,504.31661375763963,255.21061401777663
Assembly,25.379743256292798,67.20755641978252,1878,306,Night,31.532944147435256,340.48811895868505,102.30845022294184
Molding,19.74030468119928,53.55125229943576,2121,300,Day,32.92759175450795,660.3961954206036,120.20591786435055
Packaging,42.82752032858477,79.96511281951936,4749,413,Night,32.04280638886391,493.16346638695416,285.0348480085228
Packaging,33.04993000484751,73.45752366630515,4689,86,Night,24.406216606241337,87.18737140221825,43.9235787005159
Assembly,13.69839863691029,46.30357962095492,951,335,Evening,19.895263763889442,499.41814330439945,59.97973758251833
Assembly,35.95593591988303,91.38478495782874,3496,163,Night,28.762582094752435,169.0808644465849,89.55380660155852
Packaging,27.002829819536398,34.96320558448658,3014,458,Day,25.73776064147796,434.5683093664936,69.01981915860631
Molding,50.9465387322238,72.39887762851323,4096,292,Day,27.632819780377694,553.3199964898135,345.4216051463166
Molding,56.10790065580782,63.452194403483375,4655,237,Night,25.46119829601973,581.033614629773,346.33560583533637
Assembly,34.018632527049846,52.27388896497254,4867,179,Evening,20.73247371027917,211.2363465596327,62.68666006640147
Packaging,39.26451277253466,87.84660897821695,3394,461,Day,27.3818513415872,545.4773593358524,312.37945587065445
Molding,14.716360684903954,75.93939520024841,3108,353,Day,25.403302325955618,595.0552978095521,100.30651213707114
Packaging,32.41021820004629,83.16496478143029,1678,461,Night,21.37280993413101,515.6906085351516,233.6663965585639
Assembly,40.21359913421897,59.026111985116486,4776,264,Evening,24.233168178730484,384.8934484824646,156.1983432834045
Molding,35.84458317494897,95.96788319145573,4054,407,Night,26.88361528638463,861.082071791829,493.2749638590431
Molding,40.49040429620818,54.130639590330006,4911,73,Evening,22.30728970411831,177.2714379423584,63.17755569011318
Molding,55.14951290789012,67.17314471189519,307,298,Night,32.74330743400405,662.4143784137254,403.07195948308146
Packaging,17.923982881247976,95.35550782680912,1395,276,Night,18.59817598940886,275.01899698442713,80.1685594920165
Packaging,13.929860302076476,35.82322705199264,2040,249,Day,14.79813478133665,205.32723459357652,17.067086801001317
Assembly,37.62574452558004,37.61673060168704,2308,195,Day,27.009668556150565,201.78233562164965,46.54063457298081
Packaging,42.91395622089776,99.59314364264273,765,325,Day,19.33803458676286,375.88625358398957,271.57399751739695
Packaging,44.01960754330254,97.99738098689619,3962,373,Day,27.326827441241797,364.7102876410117,268.59957519047566
Assembly,35.66577988364881,84.01911240859954,188,57,Night,29.27769553792092,75.00569443809448,37.95112458432905
Assembly,43.328536726832134,63.89317932498153,4535,395,Night,22.139894514692813,477.4090353925307,225.92810507057695
Assembly,38.02656822893161,65.42425940455102,3218,105,Day,30.635055185190936,109.02765496256583,47.92990360841747
Assembly,13.49507663627163,48.004901147620494,3924,110,Day,19.190445480612432,128.61319999838804,9.775116731413123
Molding,48.57808837847942,60.291172529472746,3289,88,Evening,27.887505454384637,159.27437715139908,80.93280231748817
Assembly,17.174387582013185,60.19445645064326,3974,323,Day,12.18244447007737,385.85404572285313,66.59636903723793
Molding,23.357248444366693,32.52630132487171,2318,146,Day,24.135411649611733,223.21245409336973,29.179769698786554
Packaging,25.786025079946594,61.72107456235686,516,364,Night,24.5054692733294,326.3911639373918,96.17500865441129
Packaging,22.582682653053475,63.5856085962227,2664,195,Day,26.279707635022433,182.24869069508273,50.621469713389224
Molding,27.43928343853978,76.6048221960904,2717,147,Evening,26.085913592524093,335.3677622227699,111.96265395860222
Molding,20.124457161794197,66.15170393713743,4631,304,Day,35.46111482050327,753.0111052676757,170.06791898493088
Assembly,21.754841884381776,90.31780526626419,2347,260,Evening,32.600110166843365,299.6450792104125,93.80246988100463
Assembly,10.786503599035271,55.72932776692765,3630,91,Night,18.908812136047743,100.14264347971128,5.033798378883176
Molding,34.69972544103965,58.68023138439216,1998,102,Day,27.12600803149736,184.38241429777125,52.90889687560886
Assembly,40.74363835079227,70.00377595592522,2581,82,Night,21.70934671179781,91.09945715427983,45.82429334670663
Molding,53.3878737227923,44.19059071578957,4574,326,Evening,32.16860860394249,495.242340783777,207.63225160877866
Molding,51.380570830053045,57.54486599075536,929,493,Evening,27.29117964786551,883.0530725347583,428.0642658390288
Molding,31.98997051176543,78.03172302273293,1342,191,Evening,24.23626467689472,309.4146030195482,128.6491764034517
Molding,47.0604710958651,58.82661174923629,4989,338,Day,33.15936698583754,719.0169183892956,328.9848559738982
Packaging,21.515630963808498,93.46315570069703,989,437,Night,30.465906860192625,489.4624222334731,164.04362704195776
Packaging,12.222498908704718,73.07103646583101,1407,476,Night,23.744108609935836,560.1814179588666,89.89658626606645
Assembly,37.03886101565067,40.763742494495496,1956,179,Day,24.198481629356525,242.2824582071781,57.013732688893775
Assembly,35.95184658945624,64.12110386925531,2557,345,Evening,29.09986176669875,371.0399081920634,144.1668323629627
Molding,50.47821098221802,83.53451219170361,2153,99,Night,24.47756943202323,181.1387838184069,128.96700925553088
Assembly,34.64424826811519,75.03416157145753,2964,112,Night,19.589014853852206,117.64866057948126,56.032330752305114
Molding,19.53079799874799,91.96845015704838,316,482,Night,22.960598751312556,942.6369954464224,277.8820429312452
Assembly,44.12649568200793,82.49880275658316,1332,159,Evening,26.778316524923376,232.33780376462119,148.52821331204171
Packaging,35.09011152074803,34.31296408269206,445,399,Evening,26.602001398137023,414.8634297967745,90.34355782054283
Molding,50.76526555368019,37.87588544667088,1528,369,Night,17.194887972697387,716.5660567585998,230.61621973232747
Packaging,40.96428481504163,75.48240891397688,2755,227,Evening,23.253121264208986,214.71659433426868,114.09454772726271
Molding,26.297495386804243,46.688557095835705,2172,443,Day,20.95897681659643,1048.6408062924738,213.11326901629846
Molding,15.578542792898514,71.14844318474661,3673,293,Night,32.32841680324913,707.0253550240834,128.26214930704856
Molding,20.472211636300074,85.45523144657835,438,134,Night,25.369975169737387,254.47734402525487,70.05220839392933
Molding,16.457392047036034,70.38521114649365,421,163,Day,27.453854059152718,307.5968230331196,56.712748214125256
Molding,23.683796739846546,59.084199900440254,4358,165,Evening,21.209357816386387,273.5972041468619,65.75431205373246
Molding,34.057549105247666,75.23892177789033,435,200,Day,28.519525691000272,364.84605850724785,154.51323129032875
Assembly,46.27242419925131,40.05336109922422,2125,86,Evening,21.624630881477877,98.19750709077005,34.28708876996169
Molding,53.85690028419046,80.62455968522971,506,121,Day,24.548514898304724,231.88628778288887,171.59041447085218
Assembly,38.74399260382912,78.79175795984155,2484,187,Day,19.451301646111865,196.6813221813652,99.53696368017198
Packaging,10.964494381913038,66.00823554666025,196,458,Day,26.708750124307226,450.642390048756,56.67953346838135
Assembly,23.65556805282214,49.51694465092206,2952,338,Day,11.899392384774323,411.6135764285983,89.289990802804
Molding,44.752724471256954,85.82946506408248,2503,66,Night,38.78543929665499,164.23673970062976,103.9874866995879
Molding,18.19338704827528,65.73852122596121,3234,420,Evening,29.542674423014134,879.7647393203239,173.58789169029458
Packaging,42.04351400063635,34.142383410162815,3931,329,Day,23.56072828716917,390.9487431201173,106.79487832255609
Assembly,46.58294719950375,94.3028786288462,2587,226,Night,31.378971153833977,237.7656468846447,169.93580831149376
Assembly,24.164177865513018,83.74015055408243,1016,283,Day,28.287823928563512,336.1644540777892,115.6730892393141
Molding,45.880466969463995,70.93636033778772,3787,291,Night,21.727802611357866,479.737196816161,263.66722831917036
Assembly,15.928165306748534,60.57778620980308,2230,79,Day,23.01188532123888,97.71723775593519,14.91179403983666
Molding,45.15918955742529,97.19297886291835,2252,114,Night,17.870411182242883,200.8472641173728,147.59811533028855
Packaging,10.85821649148173,84.2514401985781,278,431,Evening,23.77109466810599,467.31547088455414,68.95553322576903
Packaging,16.030860272444038,67.44951471007855,4401,130,Night,22.374867207151205,109.87453381515978,22.965249547149547
Molding,46.074309437216165,75.72077266287204,4936,333,Day,22.87413737240216,700.1710150359436,408.36112078537394
Assembly,38.474008915052245,49.652528121085936,733,62,Night,20.978670926430652,91.83441836495186,36.733004936823676
Molding,42.775809880568495,43.700115992421935,4548,234,Evening,26.174415145157447,384.65695351161537,123.47774709721757
Assembly,29.09456097536813,49.132368311285504,4842,493,Day,22.129701958069084,640.7877055883744,155.37500538449302
Packaging,36.9963236468778,50.51952694979087,1823,187,Day,19.8316998575458,153.2263051184793,46.82510649560748
Assembly,40.95203193155153,81.78169154470976,1768,242,Day,26.896051099326975,349.3774487524501,197.32324343373247
Molding,58.391119633763694,39.80427285034628,2750,389,Day,26.172330795198587,682.9549677251887,269.38192832828975
Molding,54.65476951433303,84.4311041202375,4075,440,Day,17.398937386999947,1039.1033114462282,800.7167139588305
Packaging,41.78136810264498,66.63767193528486,1225,493,Day,24.821471045282102,420.0707945369369,196.8722159120749
Assembly,37.790300668574915,56.92011730637613,4356,368,Day,28.227120267980276,528.5064737788209,181.78654324211567
Assembly,32.96622181729469,51.02772767155821,4124,75,Day,19.475118749818385,95.01254976514466,24.979294455628988
Molding,17.78922352089198,65.92404231827287,242,286,Evening,24.246852291093294,626.272962171911,122.89825204824137
Molding,19.94672842072286,52.22629238410346,3956,166,Day,17.9611855144044,334.8161223679443,59.11993671714401
Packaging,42.81118242683598,60.06163947002909,3149,87,Evening,36.907515211563094,86.02884803803914,32.86226909225603
Assembly,42.13251648828882,81.73107027776447,1536,359,Day,31.115070365865463,474.155609011635,272.5218509612156
Assembly,34.57835703893451,73.81989544472054,1382,94,Night,20.614829489289665,98.28691406997335,33.337933691625835
Assembly,27.553605308646137,82.35876635312283,4142,417,Night,27.87913808277674,557.132062349449,211.0644063615542
Packaging,11.041305992944226,79.90815827501855,2813,235,Day,23.555851845334605,206.61659830985752,30.344323572395297
Molding,27.704493241370105,87.05507453260452,1739,218,Night,24.80555067351255,510.20330681813044,211.87414988712834
Molding,32.19070356313525,44.118297179469906,3292,222,Day,30.41036298502308,353.5511886124405,88.15953568181568
Assembly,29.432651446936823,99.65860996313108,2793,268,Night,29.99981197212069,359.12381401621445,172.5336750773511
Assembly,47.17298394244837,63.303931491009614,198,467,Evening,22.642767773726362,622.3811398013669,305.9611938581695
Packaging,14.348375992005714,80.27630566566094,315,125,Day,20.63406724012004,108.61667021600188,23.195652852529065
Packaging,30.754676791190818,77.44251141009252,1878,253,Evening,29.901125181312885,275.22095447077567,120.50136751284505
Molding,29.660270253997425,69.63050592319199,3914,363,Night,21.86296623277231,900.3115008276088,315.07357989963106
Molding,59.524709722370474,99.70713530241073,2619,128,Night,34.095282366372906,255.7427999973017,253.7993949595468
Packaging,44.47456065131621,45.21210947458206,2550,261,Day,34.95003805676101,298.55809780048355,97.25593764395985
Assembly,27.551434169556835,59.52102070953197,2160,187,Day,26.281281093551463,223.4152457306019,67.02711344147897
Assembly,49.98782437419042,38.94113914578024,4430,298,Night,21.883263636719928,324.15697910316754,100.88702975662147
